PC1,PC2,PC3,PC4,PC5,country
-1.9539274713989851,1.383384523347776,0.7314616003848253,0.1954127882626274,0.30515227007207973,Mauritania
0.8997750553071054,0.41647978070974195,-0.38175904303587177,-1.0721843255737626,-0.10128346502714111,Mauritius
-0.3809287954395568,0.10177362904942386,-2.7140848120548955,0.7719737597338698,1.6114506129442467,"Micronesia, Fed. Sts."
0.5095394527308876,0.1616583401673512,-1.565859381902429,-0.4183622361465841,1.98975362402678,Moldova
-0.9449755375621801,0.5297995619111009,1.8544188565407989,-0.39416558770133836,2.235076331201695,Mongolia
1.0266838915521082,-0.2576415663057131,-1.103610443523848,-0.715644104555713,0.5847990863592356,Montenegro
-0.23287015644280776,-0.2810277686782183,-0.2613567846381244,-1.0763942492067906,-0.500665963008969,Morocco
-2.9205405089267225,0.8932702935199454,-0.25870435564987043,0.6338351112665049,-0.7022205374015132,Mozambique
-1.8371977355130809,-1.6136689946078098,1.009489440557941,-1.1232169197628163,-1.3654543795760343,Myanmar
-1.0433747144410412,1.0028411182968004,-0.7325353558254003,0.09148283586439303,-0.22344811990307054,Namibia
-1.3070898468495715,-0.7890486310126507,0.3898110566366955,-0.7536994303896679,0.30571430653092446,Nepal
3.3791572717097305,0.11570244168414714,-0.7381300239789603,1.5430351981540322,0.37006176449632006,Netherlands
1.8157466593464622,-1.5847236873694535,-0.26135500202596895,0.735652166082132,0.055157905204569486,New Zealand
-3.450167737011515,0.9699224522576144,-0.5814521327000904,1.1265809061168537,-1.2567555137682305,Niger
-4.912066145268675,-0.09449868457583581,6.110158266322908,2.4124213995796286,5.342700398707403,Nigeria
3.7211951316445853,-1.4472549790076843,0.8880290586053655,2.7643385257521196,-0.7720317499522578,Norway
1.1273866523714113,0.4916111359957972,2.1335009145777706,-0.17649248029181705,-0.4841664554659765,Oman
-2.360347181921751,-0.4793996460991733,1.0135553963177313,-0.4217099379111509,-1.098811601127718,Pakistan
1.1637842932406406,1.1152762035505952,-0.7901192638794221,-0.5451944083522752,0.5493718962032009,Panama
0.1178462243190279,0.3610311400908274,-0.04667231855957958,-0.9468386294263123,0.1303467110497375,Paraguay
-0.020635451875821394,-1.0866174117971674,0.40434877431057636,-1.0696217221337483,-0.3687648648192903,Peru
-0.7827458706662414,-0.09649809045121037,0.3090940419091038,-1.0823576860552315,-0.7260772059090282,Philippines
1.2178275360138837,-0.659168961071624,-0.31123231626804343,-0.6951752225749868,-0.058905320433036285,Poland
1.814067483266304,-1.4508865366121562,-0.9424872153120505,0.19379156400514327,0.35675505388137924,Portugal
4.242296344683004,-0.1956036737062998,3.6438751102329388,2.3898105803305665,-2.842157778252763,Qatar
0.5727927042682194,-0.6373848425228665,0.08635075898683252,-1.0298392992154184,-0.31484411746293445,Romania
0.1637615436682747,-1.0666784817397432,1.090518471087731,-0.6448740771168411,-0.019435291262264072,Russia
-1.679703561368901,-1.0016286214160557,-1.468435906154714,0.6732207423125933,0.11224191856130081,Rwanda
-0.5628976320853286,-0.022104395997464006,-0.6383905491005262,-0.5326513378830987,-0.22297026852351523,Samoa
0.8559358125570659,-0.18344075868103912,1.9030722460461111,0.2022589543431891,-0.24451045145075595,Saudi Arabia
-1.9121703067898712,0.09155993466113838,-0.5069589755291879,0.027625270840894525,-0.8036549972137415,Senegal
0.832420186887919,-0.8693259964626718,-1.0176928669336587,-0.5031342354400554,0.9921691992142988,Serbia
1.6025977456332412,2.9391205701258154,-0.3866914167747068,-1.4003711865550093,-0.5176193618581576,Seychelles
-3.3816247855884773,-0.23630151587373255,-1.3642535596211178,2.581976443482165,1.0705767225904206,Sierra Leone
5.783376296512415,6.682090283921622,0.6544200736088062,0.08963764204422124,0.028843200094536284,Singapore
2.0297236995727888,1.0504074455853822,-0.8549784288378477,-0.37144778399304756,0.4680757801128224,Slovak Republic
2.279491706438035,0.19527522626263366,-0.8015354440329384,-0.06736049557771334,0.2427513272341515,Slovenia
-0.8062091357080188,1.3034905887085477,-1.2292269922654433,-0.04236187530190608,0.7739274953203659,Solomon Islands
-1.1918373558294242,-0.5567571642158577,-0.7179659533578826,0.5502059825775284,-0.036870736618549255,South Africa
1.9180624515345304,-0.42746824472560874,0.14074199309436594,-0.47225295480121476,-0.12817489256609754,South Korea
2.019197211127391,-1.784382455889175,-0.38031649800196876,0.2643890543724617,-0.19474397788338418,Spain
-0.575572154871134,-0.9975514782350954,1.7522407174483072,-1.3780303936603615,0.4659251563078381,Sri Lanka
0.026623465166130022,-0.016064081509922612,-0.03854633429920624,-1.2248423201012792,-0.26773382170457893,St. Vincent and the Grenadines
-2.3194238672962317,-0.7694073280346796,0.7327400733564345,0.49208304331665775,0.252377553121383,Sudan
0.17167473056172078,-0.09480764089342567,0.012026455002027576,-0.3768338336737761,0.11010412364795114,Suriname
2.8183228570177117,-0.914480967602348,-0.10180716960615915,1.2422793127958067,-0.3315567767218925,Sweden
4.088544125700128,-0.42946190887019653,-0.26154710871677234,2.3070867062181373,-0.19312199865663568,Switzerland
-1.2444643640093271,-0.02891743163178982,-0.14815939226887537,-0.48104592410803904,0.42306493168538417,Tajikistan
-2.5540491881613607,-0.215027955509801,-0.08849046567447,0.46222644145102976,-0.47493678117821037,Tanzania
0.9260927074506509,0.8282306552663851,0.34201560860091845,-1.595199384040042,-0.18381301209996817,Thailand
-2.371970474867684,-1.1775129456893199,0.39892283200714723,1.1580450105119469,1.3207802340924975,Timor-Leste
-1.9976422478014058,0.9583615863528236,-1.218036610092307,0.5609166061691732,-0.38947413934548575,Togo
-0.7550085380741284,-0.08789385675038908,-0.4232876926740952,-0.8546371754144814,-0.2843423502180184,Tonga
0.6022316119482019,0.1734357079648464,-0.24315820598616977,-1.1179372143961208,0.1367537749247226,Tunisia
0.4014377045807756,-1.411989733838443,0.22568526389528631,-0.5632947822750947,-0.07994336449647661,Turkey
-0.4639361653924426,1.2918734692462939,0.5992383442439472,-0.9398341717946828,-1.08344078586121,Turkmenistan
-2.8548362403035794,-0.3520823821824609,-0.7008593960359483,1.29627050076441,0.05026140121763006,Uganda
0.3022997997848769,-0.09757106690803832,-0.09063755867783314,-0.8796751203818183,1.0726431408407584,Ukraine
2.4271412529402823,1.1518130739301633,1.8285381093419846,0.2760802228071356,-0.4665415443780644,United Arab Emirates
2.0679899333170892,-1.535313494196245,-0.2527720148478765,0.7915244031143588,-0.2353009052274281,United Kingdom
2.641205831038741,-2.9973644598194555,-1.7218778611223156,2.827110270635769,0.8186560834103233,United States
0.6173125975107284,-1.4304772329442983,-0.24443663986788589,-0.35871759342836773,0.11328564517378827,Uruguay
-0.8535289439327006,-0.6544851120419427,0.619884667251549,-0.7221828722006212,0.5082124369099933,Uzbekistan
-0.8206311312965886,0.6395700721266835,-0.3899231521901522,-0.7065952414225064,-0.3957476811523523,Vanuatu
-0.5510355640952445,-1.2338861818339935,3.101350058947439,-0.11531102545308403,2.0825807027008025,Venezuela
0.49852438549309364,1.3907443156342525,-0.23852611256017456,-1.0740979126663397,1.1760806687329175,Vietnam
-1.8874510567821308,-0.10945301487766601,1.1097515908443167,0.05625677486976581,0.6183653218635876,Yemen
-2.8640639181248795,0.48599798549964357,0.2231665814044979,0.8163643575512326,-0.2740677289867881,Zambia
